EmotionCategory,Probability,FrameID
Surprise,0.0002989175,frame18785
Adoration,0.005678718,frame18793
Aesthetic Appreciation,0.0002666323,frame18793
Amusement,0.2369213,frame18793
Anxiety,3.07977e-05,frame18793
Awe,0.003853804,frame18793
Boredom,0.001164219,frame18793
Confusion,0.01807993,frame18793
Craving,1.095119e-06,frame18793
Disgust,0.1511173,frame18793
Empathic Pain,6.48619e-05,frame18793
Entrancement,1.548764e-06,frame18793
Excitement,0.0002612732,frame18793
Fear,0.0008548746,frame18793
Horror,0.00500612,frame18793
Interest,0.003036247,frame18793
Joy,0.02609876,frame18793
Romance,0.005185348,frame18793
Sadness,0.5347626,frame18793
Sexual Desire,0.006954759,frame18793
Surprise,0.0006597585,frame18793
Adoration,0.006027065,frame18801
Aesthetic Appreciation,0.0001404041,frame18801
Amusement,0.2754533,frame18801
Anxiety,9.354269e-06,frame18801
Awe,0.004290243,frame18801
Boredom,0.0002258026,frame18801
Confusion,0.008987686,frame18801
Craving,2.575845e-07,frame18801
Disgust,0.08379725,frame18801
Empathic Pain,3.188017e-05,frame18801
Entrancement,2.607202e-07,frame18801
Excitement,0.0001056992,frame18801
Fear,0.0005854632,frame18801
Horror,0.001236534,frame18801
Interest,0.0009175302,frame18801
Joy,0.009287181,frame18801
Romance,0.002364586,frame18801
Sadness,0.6017296,frame18801
Sexual Desire,0.004440241,frame18801
Surprise,0.0003696953,frame18801
Adoration,0.004081367,frame18809
Aesthetic Appreciation,0.0002758836,frame18809
Amusement,0.2150193,frame18809
Anxiety,7.639062e-06,frame18809
Awe,0.003360787,frame18809
Boredom,0.0005145204,frame18809
Confusion,0.01208667,frame18809
Craving,1.582043e-07,frame18809
Disgust,0.1178136,frame18809
Empathic Pain,3.894687e-05,frame18809
Entrancement,4.217438e-07,frame18809
Excitement,6.458248e-05,frame18809
Fear,0.000403583,frame18809
Horror,0.004326429,frame18809
Interest,0.0006180428,frame18809
Joy,0.02679958,frame18809
Romance,0.0008486662,frame18809
Sadness,0.6114763,frame18809
Sexual Desire,0.001919257,frame18809
Surprise,0.0003443064,frame18809
Adoration,0.00499305,frame18817
Aesthetic Appreciation,0.0001770685,frame18817
Amusement,0.2517098,frame18817
Anxiety,3.416432e-06,frame18817
Awe,0.00265206,frame18817
Boredom,0.001119757,frame18817
Confusion,0.02117495,frame18817
Craving,2.199949e-07,frame18817
Disgust,0.05883703,frame18817
Empathic Pain,4.951733e-05,frame18817
Entrancement,4.996546e-07,frame18817
Excitement,5.01189e-05,frame18817
Fear,0.0002953001,frame18817
Horror,0.002949757,frame18817
Interest,0.0002326603,frame18817
Joy,0.03608446,frame18817
Romance,0.001838852,frame18817
Sadness,0.6148419,frame18817
Sexual Desire,0.002757235,frame18817
Surprise,0.0002322698,frame18817
Adoration,0.003967635,frame18825
Aesthetic Appreciation,5.754593e-05,frame18825
Amusement,0.4407971,frame18825
Anxiety,6.107163e-06,frame18825
Awe,0.002303573,frame18825
Boredom,0.0001370193,frame18825
Confusion,0.005206438,frame18825
Craving,9.169352e-08,frame18825
Disgust,0.02770577,frame18825
Empathic Pain,6.323362e-05,frame18825
Entrancement,2.134209e-07,frame18825
Excitement,7.19521e-05,frame18825
Fear,0.0006659352,frame18825
Horror,0.0009797406,frame18825
Interest,0.0001096119,frame18825
Joy,0.03408024,frame18825
Romance,0.002552928,frame18825
Sadness,0.4801783,frame18825
Sexual Desire,0.0009876894,frame18825
Surprise,0.0001288823,frame18825
Adoration,0.0005810685,frame18833
Aesthetic Appreciation,1.530744e-05,frame18833
Amusement,0.2239682,frame18833
Anxiety,5.245878e-06,frame18833
Awe,0.0003606812,frame18833
Boredom,5.902829e-05,frame18833
Confusion,0.00071147,frame18833
Craving,3.357504e-07,frame18833
Disgust,0.003974308,frame18833
Empathic Pain,3.833699e-05,frame18833
Entrancement,2.593602e-07,frame18833
Excitement,1.528085e-05,frame18833
Fear,7.054723e-05,frame18833
Horror,0.0003006591,frame18833
Interest,0.0001287149,frame18833
Joy,0.004645573,frame18833
Romance,0.002104895,frame18833
Sadness,0.7623626,frame18833
Sexual Desire,0.0006023108,frame18833
Surprise,5.521422e-05,frame18833
Adoration,0.001607068,frame18841
Aesthetic Appreciation,6.453729e-05,frame18841
Amusement,0.08278541,frame18841
Anxiety,4.52176e-07,frame18841
Awe,0.0019691,frame18841
Boredom,0.0002794278,frame18841
Confusion,0.002384587,frame18841
Craving,2.953696e-08,frame18841
Disgust,0.01075069,frame18841
Empathic Pain,3.646005e-05,frame18841
Entrancement,5.582307e-07,frame18841
Excitement,1.490741e-05,frame18841
Fear,7.979246e-05,frame18841
Horror,0.006777306,frame18841
Interest,5.33625e-05,frame18841
Joy,0.03267943,frame18841
Romance,0.008072934,frame18841
Sadness,0.8519232,frame18841
Sexual Desire,0.000469149,frame18841
Surprise,5.161166e-05,frame18841
Adoration,0.01017459,frame18849
Aesthetic Appreciation,0.002116437,frame18849
Amusement,0.3349045,frame18849
Anxiety,3.005555e-07,frame18849
Awe,0.003789954,frame18849
Boredom,0.001636987,frame18849
Confusion,0.006354088,frame18849
Craving,1.699457e-07,frame18849
Disgust,0.007441978,frame18849
Empathic Pain,5.315529e-05,frame18849
Entrancement,6.961642e-07,frame18849
Excitement,1.98216e-05,frame18849
Fear,0.0001024244,frame18849
Horror,0.0844412,frame18849
Interest,5.318495e-05,frame18849
Joy,0.04128351,frame18849
Romance,0.01209478,frame18849
Sadness,0.4944852,frame18849
Sexual Desire,0.0008084999,frame18849
Surprise,0.0002385178,frame18849
Adoration,0.01539396,frame18857
Aesthetic Appreciation,0.0005890215,frame18857
Amusement,0.01908156,frame18857
Anxiety,5.39387e-07,frame18857
Awe,0.0002703012,frame18857
Boredom,8.199268e-06,frame18857
Confusion,0.0002076986,frame18857
Craving,5.046381e-08,frame18857
Disgust,0.001812025,frame18857
Empathic Pain,9.228232e-07,frame18857
Entrancement,3.74742e-08,frame18857
Excitement,5.508845e-06,frame18857
Fear,0.0005653975,frame18857
Horror,0.04792663,frame18857
Interest,2.8137e-05,frame18857
Joy,0.000787198,frame18857
Romance,0.001361233,frame18857
Sadness,0.9119043,frame18857
Sexual Desire,2.711184e-05,frame18857
Surprise,3.014986e-05,frame18857
Adoration,0.02720306,frame18865
Aesthetic Appreciation,0.002855128,frame18865
Amusement,0.116465,frame18865
Anxiety,1.67332e-06,frame18865
Awe,0.02870594,frame18865
Boredom,1.079535e-05,frame18865
Confusion,0.00125532,frame18865
Craving,1.855873e-07,frame18865
Disgust,0.0005741338,frame18865
Empathic Pain,1.046589e-05,frame18865
Entrancement,3.973547e-07,frame18865
Excitement,0.0001103379,frame18865
Fear,0.0003256091,frame18865
Horror,0.01503279,frame18865
Interest,0.0005847622,frame18865
Joy,0.006174398,frame18865
Romance,0.01049072,frame18865
Sadness,0.7885721,frame18865
Sexual Desire,0.001540674,frame18865
Surprise,8.668859e-05,frame18865
Adoration,0.001472696,frame18873
Aesthetic Appreciation,6.709305e-05,frame18873
Amusement,0.2025204,frame18873
Anxiety,8.148178e-06,frame18873
Awe,0.003146947,frame18873
Boredom,3.656741e-05,frame18873
Confusion,2.215274e-05,frame18873
Craving,5.150785e-07,frame18873
Disgust,0.0007288728,frame18873
Empathic Pain,1.290736e-06,frame18873
Entrancement,1.098028e-06,frame18873
Excitement,2.125771e-05,frame18873
Fear,0.0003194263,frame18873
Horror,0.006410715,frame18873
Interest,0.0001056913,frame18873
Joy,0.001597592,frame18873
Romance,0.007036413,frame18873
Sadness,0.7764544,frame18873
Sexual Desire,4.305354e-05,frame18873
Surprise,5.658641e-06,frame18873
Adoration,0.0051181,frame18881
Aesthetic Appreciation,0.003952767,frame18881
Amusement,0.07305846,frame18881
Anxiety,0.000204143,frame18881
Awe,0.005122651,frame18881
Boredom,0.0009216398,frame18881
Confusion,0.0001155284,frame18881
Craving,3.743976e-06,frame18881
Disgust,0.002867022,frame18881
Empathic Pain,3.148288e-06,frame18881
Entrancement,1.641049e-05,frame18881
Excitement,0.0005644794,frame18881
Fear,0.0004197328,frame18881
Horror,0.1504829,frame18881
Interest,0.0002192249,frame18881
Joy,0.01360021,frame18881
Romance,0.1024533,frame18881
Sadness,0.6403931,frame18881
Sexual Desire,0.0004320269,frame18881
Surprise,5.137632e-05,frame18881
Adoration,0.002396777,frame18889
Aesthetic Appreciation,0.009107932,frame18889
Amusement,0.001860495,frame18889
Anxiety,2.009677e-05,frame18889
Awe,0.0003680696,frame18889
Boredom,0.0004395245,frame18889
Confusion,0.0002061298,frame18889
Craving,2.067351e-06,frame18889
Disgust,0.0003909798,frame18889
Empathic Pain,2.951555e-07,frame18889
Entrancement,5.943064e-06,frame18889
Excitement,0.0001606053,frame18889
Fear,1.357699e-05,frame18889
Horror,0.2979448,frame18889
Interest,0.0001632909,frame18889
Joy,0.003805816,frame18889
Romance,0.4672657,frame18889
Sadness,0.2152944,frame18889
Sexual Desire,0.000524235,frame18889
Surprise,2.927478e-05,frame18889
Adoration,0.006454607,frame18897
Aesthetic Appreciation,0.008188503,frame18897
Amusement,0.02315794,frame18897
Anxiety,0.0001578041,frame18897
Awe,0.00167147,frame18897
Boredom,0.0003077418,frame18897
Confusion,8.122617e-05,frame18897
Craving,1.58804e-06,frame18897
Disgust,0.0006802875,frame18897
Empathic Pain,1.201146e-06,frame18897
Entrancement,2.159681e-05,frame18897
Excitement,0.0004425002,frame18897
Fear,7.535578e-05,frame18897
Horror,0.317,frame18897
Interest,0.0001567302,frame18897
Joy,0.00365152,frame18897
Romance,0.5024989,frame18897
Sadness,0.1347343,frame18897
Sexual Desire,0.0007075288,frame18897
Surprise,9.243685e-06,frame18897
Adoration,0.00922314,frame18905
Aesthetic Appreciation,0.05103752,frame18905
Amusement,0.02705248,frame18905
Anxiety,0.00134531,frame18905
Awe,0.01049138,frame18905
Boredom,0.002280974,frame18905
Confusion,0.0002576649,frame18905
Craving,6.107787e-05,frame18905
Disgust,0.001146877,frame18905
Empathic Pain,3.845334e-06,frame18905
Entrancement,0.0002218584,frame18905
Excitement,0.000933825,frame18905
Fear,0.0001688893,frame18905
Horror,0.5646616,frame18905
Interest,0.0004496491,frame18905
Joy,0.002489341,frame18905
Romance,0.2723674,frame18905
Sadness,0.05430253,frame18905
Sexual Desire,0.001453024,frame18905
Surprise,5.163245e-05,frame18905
Adoration,0.000268668,frame18913
Aesthetic Appreciation,0.0007151096,frame18913
Amusement,0.002574184,frame18913
Anxiety,3.73911e-06,frame18913
Awe,9.276039e-05,frame18913
Boredom,0.0003048879,frame18913
Confusion,3.142501e-05,frame18913
Craving,2.134814e-07,frame18913
Disgust,0.9864298,frame18913
Empathic Pain,3.470373e-07,frame18913
Entrancement,1.024162e-05,frame18913
Excitement,8.050958e-07,frame18913
Fear,1.454472e-05,frame18913
Horror,5.363575e-05,frame18913
Interest,0.0006459485,frame18913
Joy,0.0007468496,frame18913
Romance,0.001360036,frame18913
Sadness,0.006729019,frame18913
Sexual Desire,7.345841e-07,frame18913
Surprise,1.702063e-05,frame18913
Adoration,0.0001513821,frame18921
Aesthetic Appreciation,0.0001406927,frame18921
Amusement,0.0005240818,frame18921
Anxiety,1.820489e-06,frame18921
Awe,2.02503e-05,frame18921
Boredom,7.882671e-05,frame18921
Confusion,1.877176e-05,frame18921
Craving,5.830112e-08,frame18921
Disgust,0.9965077,frame18921
Empathic Pain,2.178492e-07,frame18921
Entrancement,2.476635e-06,frame18921
Excitement,2.415323e-07,frame18921
Fear,5.067415e-06,frame18921
Horror,1.816961e-05,frame18921
Interest,0.0001522392,frame18921
Joy,0.0002257655,frame18921
Romance,0.000529603,frame18921
Sadness,0.001615341,frame18921
Sexual Desire,3.883449e-07,frame18921
Surprise,6.932858e-06,frame18921
Adoration,0.0001284881,frame18929
Aesthetic Appreciation,0.0002750863,frame18929
Amusement,0.0007857343,frame18929
Anxiety,1.014845e-06,frame18929
Awe,2.643458e-05,frame18929
Boredom,0.0001837634,frame18929
Confusion,2.445704e-05,frame18929
Craving,5.207715e-08,frame18929
Disgust,0.9949418,frame18929
Empathic Pain,1.057715e-07,frame18929
Entrancement,3.537551e-06,frame18929
Excitement,2.960033e-07,frame18929
Fear,4.118455e-06,frame18929
Horror,4.338606e-05,frame18929
Interest,0.0001777579,frame18929
Joy,0.0002014796,frame18929
Romance,0.0005719341,frame18929
Sadness,0.002624026,frame18929
Sexual Desire,3.794028e-07,frame18929
Surprise,6.103725e-06,frame18929
Adoration,0.0003673493,frame18937
Aesthetic Appreciation,0.0007062998,frame18937
Amusement,0.002322985,frame18937
Anxiety,2.483597e-06,frame18937
Awe,0.0001056926,frame18937
Boredom,0.0006257398,frame18937
Confusion,7.293215e-05,frame18937
Craving,1.152057e-07,frame18937
Disgust,0.9800852,frame18937
Empathic Pain,2.768126e-07,frame18937
Entrancement,8.590693e-06,frame18937
Excitement,6.897075e-07,frame18937
Fear,1.134675e-05,frame18937
Horror,5.754363e-05,frame18937
Interest,0.001438922,frame18937
Joy,0.0005686441,frame18937
Romance,0.003572748,frame18937
Sadness,0.01002993,frame18937
Sexual Desire,8.660899e-07,frame18937
Surprise,2.165126e-05,frame18937
Adoration,0.0001640656,frame18945
Aesthetic Appreciation,0.001871284,frame18945
Amusement,0.002383897,frame18945
Anxiety,1.602961e-06,frame18945
Awe,0.0001153543,frame18945
Boredom,0.0005110485,frame18945
Confusion,4.53696e-05,frame18945
Craving,1.185966e-07,frame18945
Disgust,0.9651694,frame18945
Empathic Pain,2.263647e-07,frame18945
Entrancement,5.892643e-06,frame18945
Excitement,4.933082e-07,frame18945
Fear,1.698371e-05,frame18945
Horror,5.239064e-05,frame18945
Interest,0.0009162356,frame18945
Joy,0.0006396715,frame18945
Romance,0.001895955,frame18945
Sadness,0.02618874,frame18945
Sexual Desire,5.226104e-07,frame18945
Surprise,2.076471e-05,frame18945
Adoration,6.971579e-05,frame18953
Aesthetic Appreciation,0.000738736,frame18953
Amusement,0.00147167,frame18953
Anxiety,7.409566e-07,frame18953
Awe,7.182825e-05,frame18953
Boredom,0.0002688379,frame18953
Confusion,1.931335e-05,frame18953
Craving,6.092325e-08,frame18953
Disgust,0.9797032,frame18953
Empathic Pain,1.296922e-07,frame18953
Entrancement,1.809132e-06,frame18953
Excitement,2.608932e-07,frame18953
Fear,7.370646e-06,frame18953
Horror,4.763017e-05,frame18953
Interest,0.0006725097,frame18953
Joy,0.000648027,frame18953
Romance,0.001006792,frame18953
Sadness,0.01526175,frame18953
Sexual Desire,3.443272e-07,frame18953
Surprise,9.300742e-06,frame18953
Adoration,0.0001069157,frame18961
Aesthetic Appreciation,0.0009529318,frame18961
Amusement,0.001325113,frame18961
Anxiety,2.488672e-06,frame18961
Awe,5.011185e-05,frame18961
Boredom,0.0004657432,frame18961
Confusion,0.0001347467,frame18961
Craving,8.281558e-08,frame18961
Disgust,0.9397882,frame18961
Empathic Pain,2.982401e-07,frame18961
Entrancement,6.335154e-07,frame18961
Excitement,6.056483e-07,frame18961
Fear,4.470558e-06,frame18961
Horror,0.0003621061,frame18961
Interest,0.0006398878,frame18961
Joy,0.003479167,frame18961
Romance,0.00220889,frame18961
Sadness,0.05046531,frame18961
Sexual Desire,3.139745e-06,frame18961
Surprise,8.957618e-06,frame18961
Adoration,0.0001181152,frame18969
Aesthetic Appreciation,0.0008462013,frame18969
Amusement,0.001054392,frame18969
Anxiety,1.15449e-06,frame18969
Awe,2.687194e-05,frame18969
Boredom,0.0003824871,frame18969
Confusion,8.206283e-05,frame18969
Craving,5.285125e-08,frame18969
Disgust,0.983217,frame18969
Empathic Pain,9.701864e-08,frame18969
Entrancement,1.203971e-06,frame18969
Excitement,2.988906e-07,frame18969
Fear,1.818929e-06,frame18969
Horror,0.0002081057,frame18969
Interest,0.0003338281,frame18969
Joy,0.00046249,frame18969
Romance,0.002341674,frame18969
Sadness,0.01091523,frame18969
Sexual Desire,1.121211e-06,frame18969
Surprise,5.527371e-06,frame18969
Adoration,0.0001105531,frame18977
Aesthetic Appreciation,0.0007853225,frame18977
Amusement,0.001162305,frame18977
Anxiety,8.763145e-07,frame18977
Awe,1.552206e-05,frame18977
Boredom,0.0004672213,frame18977
Confusion,2.684356e-05,frame18977
Craving,4.555015e-08,frame18977
Disgust,0.9892129,frame18977
Empathic Pain,1.115499e-07,frame18977
Entrancement,1.717207e-06,frame18977
Excitement,2.24204e-07,frame18977
Fear,3.267518e-06,frame18977
Horror,2.631994e-05,frame18977
Interest,0.0007188866,frame18977
Joy,0.0002978104,frame18977
Romance,0.0006795431,frame18977
Sadness,0.006485155,frame18977
Sexual Desire,3.768097e-07,frame18977
Surprise,4.936272e-06,frame18977
Adoration,0.0001090182,frame18985
Aesthetic Appreciation,0.0003440059,frame18985
Amusement,0.0009698513,frame18985
Anxiety,5.437568e-07,frame18985
Awe,2.891327e-05,frame18985
Boredom,0.0002314649,frame18985
Confusion,1.295774e-05,frame18985
Craving,3.593861e-08,frame18985
Disgust,0.9920334,frame18985
Empathic Pain,1.299254e-07,frame18985
Entrancement,2.790908e-06,frame18985
Excitement,3.299593e-07,frame18985
Fear,7.245799e-06,frame18985
Horror,1.223426e-05,frame18985
Interest,0.0002051567,frame18985
Joy,0.0003330942,frame18985
Romance,0.0006986822,frame18985
Sadness,0.005004014,frame18985
Sexual Desire,2.649907e-07,frame18985
Surprise,5.791539e-06,frame18985
Adoration,0.0002170694,frame18993
Aesthetic Appreciation,0.001965598,frame18993
Amusement,0.001810879,frame18993
Anxiety,1.541448e-06,frame18993
Awe,8.105578e-05,frame18993
Boredom,0.0006183308,frame18993
Confusion,4.573463e-05,frame18993
Craving,6.348713e-08,frame18993
Disgust,0.9689144,frame18993
Empathic Pain,5.317629e-07,frame18993
Entrancement,4.953784e-06,frame18993
Excitement,7.881492e-07,frame18993
Fear,1.284516e-05,frame18993
Horror,6.530237e-05,frame18993
Interest,0.0003859574,frame18993
Joy,0.00077328,frame18993
Romance,0.004259056,frame18993
Sadness,0.02082658,frame18993
Sexual Desire,1.654057e-06,frame18993
Surprise,1.429598e-05,frame18993
Adoration,0.000219511,frame19001
Aesthetic Appreciation,0.001915853,frame19001
Amusement,0.002406801,frame19001
Anxiety,1.816845e-06,frame19001
Awe,0.0001016133,frame19001
Boredom,0.0007357555,frame19001
Confusion,7.397401e-05,frame19001
Craving,7.977437e-08,frame19001
Disgust,0.9544554,frame19001
Empathic Pain,4.479072e-07,frame19001
Entrancement,5.233812e-06,frame19001
Excitement,9.700627e-07,frame19001
Fear,1.896797e-05,frame19001
Horror,6.192933e-05,frame19001
Interest,0.0003304304,frame19001
Joy,0.0008884309,frame19001
Romance,0.005877977,frame19001
Sadness,0.03288223,frame19001
Sexual Desire,1.354589e-06,frame19001
Surprise,2.126783e-05,frame19001
Adoration,3.992337e-05,frame19009
Aesthetic Appreciation,0.0004738683,frame19009
Amusement,0.002562463,frame19009
Anxiety,6.610918e-07,frame19009
Awe,1.54603e-05,frame19009
Boredom,0.0008868726,frame19009
Confusion,1.95279e-05,frame19009
Craving,1.522222e-07,frame19009
Disgust,0.9488319,frame19009
Empathic Pain,1.68833e-07,frame19009
Entrancement,2.329388e-06,frame19009
Excitement,3.149013e-07,frame19009
Fear,8.752821e-06,frame19009
Horror,5.969097e-05,frame19009
Interest,0.0003187479,frame19009
Joy,0.0006768784,frame19009
Romance,0.01025765,frame19009
Sadness,0.03583928,frame19009
Sexual Desire,3.984231e-07,frame19009
Surprise,4.949987e-06,frame19009
Adoration,0.0002826217,frame19017
Aesthetic Appreciation,0.002336092,frame19017
Amusement,0.002404925,frame19017
Anxiety,2.533762e-06,frame19017
Awe,8.735929e-05,frame19017
Boredom,0.001311081,frame19017
Confusion,7.652996e-05,frame19017
